
# Starting new run with hyperparams:
{
  "learning_rate": 1e-05,
  "batch_size": 1,
  "epochs": 10,
  "weight_decay": 0.05,
  "dropout_rate": 0.05,
  "gradient_accumulation_steps": 1,
  "warmup_ratio": 0.1,
  "lr_scheduler": "cosine",
  "fold": 1
}
epoch,step,train_loss,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
6.667, 320, 0.1130, None, None, None, None, None
6.875, 330, 0.1116, None, None, None, None, None
7.000, 336, None, 1.1728, 0.4031, 0.5896, 0.4788, 0.8806
7.083, 340, 0.0795, None, None, None, None, None
7.292, 350, 0.1027, None, None, None, None, None
7.500, 360, 0.0687, None, None, None, None, None
7.708, 370, 0.0639, None, None, None, None, None
7.917, 380, 0.0429, None, None, None, None, None
8.000, 384, None, 1.1688, 0.4952, 0.6791, 0.5728, 0.9000
8.125, 390, 0.0501, None, None, None, None, None
8.333, 400, 0.0478, None, None, None, None, None
8.542, 410, 0.0469, None, None, None, None, None
8.750, 420, 0.0570, None, None, None, None, None
8.958, 430, 0.0536, None, None, None, None, None
9.000, 432, None, 1.2682, 0.5256, 0.6698, 0.5890, 0.9165
9.167, 440, 0.0308, None, None, None, None, None
9.375, 450, 0.0310, None, None, None, None, None
9.583, 460, 0.0569, None, None, None, None, None
9.792, 470, 0.0223, None, None, None, None, None
10.000, 480, 0.0426, None, None, None, None, None
10.000, 480, None, 1.3290, 0.5446, 0.6828, 0.6060, 0.9197
10.000, 480, None, None, None, None, None, None
10.000, 480, None, 1.3290, 0.5446, 0.6828, 0.6060, 0.9197

# Starting new run with hyperparams:
{
  "learning_rate": 1e-05,
  "batch_size": 1,
  "epochs": 10,
  "weight_decay": 0.1,
  "dropout_rate": 0.05,
  "gradient_accumulation_steps": 1,
  "warmup_ratio": 0.1,
  "lr_scheduler": "linear",
  "fold": 2
}
epoch,step,train_loss,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.204, 10, 3.2870, None, None, None, None, None
0.408, 20, 3.2308, None, None, None, None, None
0.612, 30, 2.7948, None, None, None, None, None
0.816, 40, 2.4717, None, None, None, None, None
1.000, 49, None, 2.1858, 0.0429, 0.4397, 0.0781, 0.1569
1.020, 50, 2.2007, None, None, None, None, None
1.224, 60, 1.7750, None, None, None, None, None
1.429, 70, 1.5447, None, None, None, None, None
1.633, 80, 1.4066, None, None, None, None, None
1.837, 90, 1.1290, None, None, None, None, None
2.000, 98, None, 1.2046, 0.1888, 0.6859, 0.2961, 0.7235
2.041, 100, 0.9955, None, None, None, None, None
2.245, 110, 0.6317, None, None, None, None, None
2.449, 120, 0.5722, None, None, None, None, None
2.653, 130, 0.6195, None, None, None, None, None
2.857, 140, 0.5796, None, None, None, None, None
3.000, 147, None, 1.1414, 0.1699, 0.6206, 0.2667, 0.5432
3.061, 150, 0.4418, None, None, None, None, None
3.265, 160, 0.3802, None, None, None, None, None
3.469, 170, 0.4051, None, None, None, None, None
3.673, 180, 0.3510, None, None, None, None, None
3.878, 190, 0.2766, None, None, None, None, None
4.000, 196, None, 1.0543, 0.2390, 0.6960, 0.3558, 0.6292
4.082, 200, 0.3375, None, None, None, None, None
4.286, 210, 0.1638, None, None, None, None, None
4.490, 220, 0.2471, None, None, None, None, None
4.694, 230, 0.1844, None, None, None, None, None
4.898, 240, 0.2540, None, None, None, None, None
5.000, 245, None, 1.0477, 0.2845, 0.5854, 0.3829, 0.7754
5.102, 250, 0.1961, None, None, None, None, None
5.306, 260, 0.1375, None, None, None, None, None
5.510, 270, 0.1260, None, None, None, None, None
5.714, 280, 0.1237, None, None, None, None, None
5.918, 290, 0.1394, None, None, None, None, None
6.000, 294, None, 1.1367, 0.3618, 0.6709, 0.4701, 0.8213
6.122, 300, 0.1727, None, None, None, None, None
6.327, 310, 0.0839, None, None, None, None, None
6.531, 320, 0.0951, None, None, None, None, None
6.735, 330, 0.0967, None, None, None, None, None
6.939, 340, 0.1607, None, None, None, None, None
7.000, 343, None, 1.3965, 0.4673, 0.6633, 0.5483, 0.9000
7.143, 350, 0.0831, None, None, None, None, None
7.347, 360, 0.0909, None, None, None, None, None
7.551, 370, 0.0899, None, None, None, None, None
7.755, 380, 0.1659, None, None, None, None, None
7.959, 390, 0.0204, None, None, None, None, None
8.000, 392, None, 1.5646, 0.5621, 0.6935, 0.6209, 0.9251
8.163, 400, 0.0444, None, None, None, None, None
8.367, 410, 0.0557, None, None, None, None, None
8.571, 420, 0.0768, None, None, None, None, None
8.776, 430, 0.0904, None, None, None, None, None
8.980, 440, 0.0588, None, None, None, None, None
9.000, 441, None, 1.4886, 0.5430, 0.6985, 0.6110, 0.9129
9.184, 450, 0.0984, None, None, None, None, None
9.388, 460, 0.0211, None, None, None, None, None
9.592, 470, 0.0178, None, None, None, None, None
9.796, 480, 0.0401, None, None, None, None, None
10.000, 490, 0.0697, None, None, None, None, None
10.000, 490, None, 1.5315, 0.5663, 0.7085, 0.6295, 0.9169
10.000, 490, None, None, None, None, None, None
10.000, 490, None, 1.5315, 0.5663, 0.7085, 0.6295, 0.9169

# Starting new run with hyperparams:
{
  "learning_rate": 1e-05,
  "batch_size": 1,
  "epochs": 10,
  "weight_decay": 0.1,
  "dropout_rate": 0.05,
  "gradient_accumulation_steps": 1,
  "warmup_ratio": 0.1,
  "lr_scheduler": "linear",
  "fold": 3
}
epoch,step,train_loss,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.204, 10, 3.3242, None, None, None, None, None
0.408, 20, 3.1309, None, None, None, None, None
0.612, 30, 2.7689, None, None, None, None, None
0.816, 40, 2.7048, None, None, None, None, None
1.000, 49, None, 1.9305, 0.0705, 0.5234, 0.1243, 0.1478
1.020, 50, 2.3553, None, None, None, None, None
1.224, 60, 1.8397, None, None, None, None, None
1.429, 70, 1.5920, None, None, None, None, None
1.633, 80, 1.4273, None, None, None, None, None
1.837, 90, 1.0974, None, None, None, None, None
2.000, 98, None, 0.9940, 0.1341, 0.6393, 0.2216, 0.1473
2.041, 100, 1.3048, None, None, None, None, None
2.245, 110, 0.7790, None, None, None, None, None
2.449, 120, 0.7053, None, None, None, None, None
2.653, 130, 0.6722, None, None, None, None, None
2.857, 140, 0.7330, None, None, None, None, None
3.000, 147, None, 0.5447, 0.2348, 0.7215, 0.3543, 0.7034
3.061, 150, 0.4407, None, None, None, None, None
3.265, 160, 0.4424, None, None, None, None, None
3.469, 170, 0.3965, None, None, None, None, None
3.673, 180, 0.3888, None, None, None, None, None
3.878, 190, 0.3066, None, None, None, None, None
4.000, 196, None, 0.4210, 0.2269, 0.6654, 0.3384, 0.7053
4.082, 200, 0.3612, None, None, None, None, None
4.286, 210, 0.2260, None, None, None, None, None
4.490, 220, 0.2874, None, None, None, None, None
4.694, 230, 0.1882, None, None, None, None, None
4.898, 240, 0.3579, None, None, None, None, None
5.000, 245, None, 0.4446, 0.2641, 0.6654, 0.3781, 0.6467
5.102, 250, 0.3215, None, None, None, None, None
5.306, 260, 0.1727, None, None, None, None, None
5.510, 270, 0.2230, None, None, None, None, None
5.714, 280, 0.1967, None, None, None, None, None
5.918, 290, 0.1225, None, None, None, None, None
6.000, 294, None, 0.4340, 0.4518, 0.7009, 0.5495, 0.8803
6.122, 300, 0.1070, None, None, None, None, None
6.327, 310, 0.1305, None, None, None, None, None
6.531, 320, 0.1465, None, None, None, None, None
6.735, 330, 0.1210, None, None, None, None, None
6.939, 340, 0.0635, None, None, None, None, None
7.000, 343, None, 0.5041, 0.5428, 0.7701, 0.6368, 0.9010
7.143, 350, 0.1426, None, None, None, None, None
7.347, 360, 0.0791, None, None, None, None, None
7.551, 370, 0.0627, None, None, None, None, None
7.755, 380, 0.0954, None, None, None, None, None
7.959, 390, 0.0329, None, None, None, None, None
8.000, 392, None, 0.5116, 0.5376, 0.7477, 0.6255, 0.9033
8.163, 400, 0.0731, None, None, None, None, None
8.367, 410, 0.0665, None, None, None, None, None
8.571, 420, 0.0809, None, None, None, None, None
8.776, 430, 0.0987, None, None, None, None, None
8.980, 440, 0.0705, None, None, None, None, None
9.000, 441, None, 0.5404, 0.5458, 0.7346, 0.6263, 0.9096
9.184, 450, 0.0912, None, None, None, None, None
9.388, 460, 0.0335, None, None, None, None, None
9.592, 470, 0.0206, None, None, None, None, None
9.796, 480, 0.0338, None, None, None, None, None
10.000, 490, 0.1031, None, None, None, None, None
10.000, 490, None, 0.5977, 0.6272, 0.7832, 0.6966, 0.9262
10.000, 490, None, None, None, None, None, None
10.000, 490, None, 0.5977, 0.6272, 0.7832, 0.6966, 0.9262

# Starting new run with hyperparams:
{
  "learning_rate": 1e-05,
  "batch_size": 1,
  "epochs": 10,
  "weight_decay": 0.1,
  "dropout_rate": 0.05,
  "gradient_accumulation_steps": 1,
  "warmup_ratio": 0.1,
  "lr_scheduler": "linear",
  "fold": 4
}
epoch,step,train_loss,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.204, 10, 3.2727, None, None, None, None, None
0.408, 20, 3.0711, None, None, None, None, None
0.612, 30, 2.9175, None, None, None, None, None
0.816, 40, 2.5615, None, None, None, None, None
1.000, 49, None, 2.1547, 0.0480, 0.3543, 0.0845, 0.3959
1.020, 50, 2.2636, None, None, None, None, None
1.224, 60, 1.7303, None, None, None, None, None
1.429, 70, 1.6351, None, None, None, None, None
1.633, 80, 1.1655, None, None, None, None, None
1.837, 90, 1.4035, None, None, None, None, None
2.000, 98, None, 1.2002, 0.1502, 0.5761, 0.2383, 0.6401
2.041, 100, 0.8624, None, None, None, None, None
2.245, 110, 0.7072, None, None, None, None, None
2.449, 120, 0.5995, None, None, None, None, None
2.653, 130, 0.4286, None, None, None, None, None
2.857, 140, 0.5186, None, None, None, None, None
3.000, 147, None, 1.0635, 0.2529, 0.6087, 0.3574, 0.7090
3.061, 150, 0.4906, None, None, None, None, None
3.265, 160, 0.3280, None, None, None, None, None
3.469, 170, 0.2891, None, None, None, None, None
3.673, 180, 0.2283, None, None, None, None, None
3.878, 190, 0.3639, None, None, None, None, None
4.000, 196, None, 0.9370, 0.2989, 0.6543, 0.4104, 0.8497
4.082, 200, 0.3616, None, None, None, None, None
4.286, 210, 0.1432, None, None, None, None, None
4.490, 220, 0.2104, None, None, None, None, None
4.694, 230, 0.2193, None, None, None, None, None
4.898, 240, 0.1928, None, None, None, None, None
5.000, 245, None, 1.2110, 0.2951, 0.5652, 0.3878, 0.8265
5.102, 250, 0.1604, None, None, None, None, None
5.306, 260, 0.1240, None, None, None, None, None
5.510, 270, 0.1415, None, None, None, None, None
5.714, 280, 0.1851, None, None, None, None, None
5.918, 290, 0.1292, None, None, None, None, None
6.000, 294, None, 1.4027, 0.4362, 0.6543, 0.5235, 0.8847
6.122, 300, 0.1019, None, None, None, None, None
6.327, 310, 0.0514, None, None, None, None, None
6.531, 320, 0.0916, None, None, None, None, None
6.735, 330, 0.1326, None, None, None, None, None
6.939, 340, 0.1082, None, None, None, None, None
7.000, 343, None, 1.4026, 0.4065, 0.6239, 0.4923, 0.8819
7.143, 350, 0.0808, None, None, None, None, None
7.347, 360, 0.0830, None, None, None, None, None
7.551, 370, 0.0848, None, None, None, None, None
7.755, 380, 0.0801, None, None, None, None, None
7.959, 390, 0.0280, None, None, None, None, None
8.000, 392, None, 1.4715, 0.4959, 0.6652, 0.5682, 0.8949
8.163, 400, 0.0442, None, None, None, None, None
8.367, 410, 0.0697, None, None, None, None, None
8.571, 420, 0.0347, None, None, None, None, None
8.776, 430, 0.1830, None, None, None, None, None
8.980, 440, 0.0228, None, None, None, None, None
9.000, 441, None, 1.4008, 0.5254, 0.6739, 0.5905, 0.9325
9.184, 450, 0.0340, None, None, None, None, None
9.388, 460, 0.0259, None, None, None, None, None
9.592, 470, 0.0496, None, None, None, None, None
9.796, 480, 0.0364, None, None, None, None, None
10.000, 490, 0.0818, None, None, None, None, None
10.000, 490, None, 1.4647, 0.5390, 0.6761, 0.5998, 0.9386
10.000, 490, None, None, None, None, None, None
10.000, 490, None, 1.4647, 0.5390, 0.6761, 0.5998, 0.9386

# Starting new run with hyperparams:
{
  "learning_rate": 1e-05,
  "batch_size": 1,
  "epochs": 10,
  "weight_decay": 0.1,
  "dropout_rate": 0.05,
  "gradient_accumulation_steps": 1,
  "warmup_ratio": 0.1,
  "lr_scheduler": "linear",
  "fold": 5
}
epoch,step,train_loss,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.204, 10, 3.3034, None, None, None, None, None
0.408, 20, 3.0937, None, None, None, None, None
0.612, 30, 2.9349, None, None, None, None, None
0.816, 40, 2.6328, None, None, None, None, None
1.000, 49, None, 2.0128, 0.0558, 0.5178, 0.1008, 0.2252
1.020, 50, 2.4059, None, None, None, None, None
1.224, 60, 1.9073, None, None, None, None, None
1.429, 70, 1.4098, None, None, None, None, None
1.633, 80, 1.3474, None, None, None, None, None
1.837, 90, 1.1355, None, None, None, None, None
2.000, 98, None, 1.0143, 0.1714, 0.6511, 0.2714, 0.6888
2.041, 100, 1.2435, None, None, None, None, None
2.245, 110, 0.7075, None, None, None, None, None
2.449, 120, 0.6170, None, None, None, None, None
2.653, 130, 0.7195, None, None, None, None, None
2.857, 140, 0.7003, None, None, None, None, None
3.000, 147, None, 0.7000, 0.2567, 0.7667, 0.3846, 0.7226
3.061, 150, 0.4685, None, None, None, None, None
3.265, 160, 0.3927, None, None, None, None, None
3.469, 170, 0.3832, None, None, None, None, None
3.673, 180, 0.3490, None, None, None, None, None
3.878, 190, 0.3003, None, None, None, None, None
4.000, 196, None, 0.7285, 0.2494, 0.6533, 0.3610, 0.7502
4.082, 200, 0.3183, None, None, None, None, None
4.286, 210, 0.1530, None, None, None, None, None
4.490, 220, 0.2592, None, None, None, None, None
4.694, 230, 0.1776, None, None, None, None, None
4.898, 240, 0.3031, None, None, None, None, None
5.000, 245, None, 0.6983, 0.3362, 0.6978, 0.4538, 0.8238
5.102, 250, 0.1830, None, None, None, None, None
5.306, 260, 0.0999, None, None, None, None, None
5.510, 270, 0.1734, None, None, None, None, None
5.714, 280, 0.2775, None, None, None, None, None
5.918, 290, 0.0903, None, None, None, None, None
6.000, 294, None, 0.8767, 0.5618, 0.7578, 0.6452, 0.9244
6.122, 300, 0.0859, None, None, None, None, None
6.327, 310, 0.0659, None, None, None, None, None
6.531, 320, 0.1322, None, None, None, None, None
6.735, 330, 0.1058, None, None, None, None, None
6.939, 340, 0.0952, None, None, None, None, None
7.000, 343, None, 0.8988, 0.5339, 0.7533, 0.6249, 0.9083
7.143, 350, 0.1076, None, None, None, None, None
7.347, 360, 0.0817, None, None, None, None, None
7.551, 370, 0.0569, None, None, None, None, None
7.755, 380, 0.0694, None, None, None, None, None
7.959, 390, 0.0314, None, None, None, None, None
8.000, 392, None, 1.0608, 0.6062, 0.7867, 0.6847, 0.9336
8.163, 400, 0.0398, None, None, None, None, None
8.367, 410, 0.0363, None, None, None, None, None
8.571, 420, 0.0681, None, None, None, None, None
8.776, 430, 0.1007, None, None, None, None, None
8.980, 440, 0.0476, None, None, None, None, None
9.000, 441, None, 1.0306, 0.5894, 0.7689, 0.6673, 0.9273
9.184, 450, 0.0559, None, None, None, None, None
9.388, 460, 0.0399, None, None, None, None, None
9.592, 470, 0.0294, None, None, None, None, None
9.796, 480, 0.0360, None, None, None, None, None
10.000, 490, 0.0667, None, None, None, None, None
10.000, 490, None, 1.0747, 0.6094, 0.7800, 0.6842, 0.9319
10.000, 490, None, None, None, None, None, None
10.000, 490, None, 1.0747, 0.6094, 0.7800, 0.6842, 0.9319

# Starting new run with hyperparams:
{
  "learning_rate": 1e-05,
  "batch_size": 2,
  "epochs": 10,
  "weight_decay": 0.05,
  "dropout_rate": 0.05,
  "gradient_accumulation_steps": 1,
  "warmup_ratio": 0.1,
  "lr_scheduler": "cosine",
  "fold": 1
}
epoch,step,train_loss,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.417, 10, 3.2617, None, None, None, None, None
0.833, 20, 2.9183, None, None, None, None, None
1.000, 24, None, 2.5389, 0.0222, 0.2481, 0.0408, 0.0522
1.250, 30, 2.3139, None, None, None, None, None
1.667, 40, 1.9380, None, None, None, None, None
2.000, 48, None, 1.4723, 0.1314, 0.6474, 0.2185, 0.5987
2.083, 50, 1.4168, None, None, None, None, None
2.500, 60, 0.9764, None, None, None, None, None
2.917, 70, 0.7634, None, None, None, None, None
3.000, 72, None, 1.0520, 0.1451, 0.6847, 0.2394, 0.3501
3.333, 80, 0.5578, None, None, None, None, None
3.750, 90, 0.4831, None, None, None, None, None
4.000, 96, None, 0.9856, 0.1782, 0.6250, 0.2773, 0.6518
4.167, 100, 0.3926, None, None, None, None, None
4.583, 110, 0.3537, None, None, None, None, None
5.000, 120, 0.3119, None, None, None, None, None
5.000, 120, None, 0.8855, 0.2774, 0.6325, 0.3857, 0.7800
5.417, 130, 0.2217, None, None, None, None, None
5.833, 140, 0.1913, None, None, None, None, None
6.000, 144, None, 0.8390, 0.3013, 0.6437, 0.4105, 0.7877
6.250, 150, 0.1419, None, None, None, None, None
6.667, 160, 0.1445, None, None, None, None, None
7.000, 168, None, 1.0595, 0.3894, 0.6306, 0.4815, 0.8724
7.083, 170, 0.1297, None, None, None, None, None
7.500, 180, 0.0984, None, None, None, None, None
7.917, 190, 0.0909, None, None, None, None, None
8.000, 192, None, 0.9959, 0.3801, 0.6269, 0.4732, 0.8724
8.333, 200, 0.0796, None, None, None, None, None
8.750, 210, 0.0953, None, None, None, None, None
9.000, 216, None, 1.0102, 0.4184, 0.6455, 0.5077, 0.8839
9.167, 220, 0.0730, None, None, None, None, None
9.583, 230, 0.0843, None, None, None, None, None
10.000, 240, 0.0626, None, None, None, None, None
10.000, 240, None, 1.0362, 0.4265, 0.6437, 0.5130, 0.8875
10.000, 240, None, None, None, None, None, None
10.000, 240, None, 1.0362, 0.4265, 0.6437, 0.5130, 0.8875

# Starting new run with hyperparams:
{
  "learning_rate": 1e-05,
  "batch_size": 2,
  "epochs": 10,
  "weight_decay": 0.05,
  "dropout_rate": 0.05,
  "gradient_accumulation_steps": 1,
  "warmup_ratio": 0.1,
  "lr_scheduler": "cosine",
  "fold": 2
}
epoch,step,train_loss,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.400, 10, 3.2865, None, None, None, None, None
0.800, 20, 2.8067, None, None, None, None, None
1.000, 25, None, 2.4964, 0.0216, 0.2588, 0.0398, 0.0463
1.200, 30, 2.4436, None, None, None, None, None
1.600, 40, 1.9337, None, None, None, None, None
2.000, 50, 1.5553, None, None, None, None, None
2.000, 50, None, 1.5598, 0.0921, 0.6055, 0.1599, 0.4287
2.400, 60, 1.0528, None, None, None, None, None
2.800, 70, 0.8283, None, None, None, None, None
3.000, 75, None, 1.3053, 0.1408, 0.5578, 0.2248, 0.5450
3.200, 80, 0.6521, None, None, None, None, None
3.600, 90, 0.5828, None, None, None, None, None
4.000, 100, 0.5249, None, None, None, None, None
4.000, 100, None, 1.0755, 0.2029, 0.6784, 0.3123, 0.6341
4.400, 110, 0.3069, None, None, None, None, None
4.800, 120, 0.3773, None, None, None, None, None
5.000, 125, None, 0.9912, 0.2345, 0.6181, 0.3400, 0.7533
5.200, 130, 0.2860, None, None, None, None, None
5.600, 140, 0.2208, None, None, None, None, None
6.000, 150, 0.2222, None, None, None, None, None
6.000, 150, None, 1.0187, 0.2644, 0.6457, 0.3752, 0.7716
6.400, 160, 0.1595, None, None, None, None, None
6.800, 170, 0.1599, None, None, None, None, None
7.000, 175, None, 1.0968, 0.3602, 0.6508, 0.4637, 0.8527
7.200, 180, 0.1497, None, None, None, None, None
7.600, 190, 0.1205, None, None, None, None, None
8.000, 200, 0.1091, None, None, None, None, None
8.000, 200, None, 1.1003, 0.3795, 0.6683, 0.4841, 0.8578
8.400, 210, 0.0779, None, None, None, None, None
8.800, 220, 0.1425, None, None, None, None, None
9.000, 225, None, 1.1689, 0.4224, 0.6633, 0.5161, 0.8728
9.200, 230, 0.0833, None, None, None, None, None
9.600, 240, 0.0690, None, None, None, None, None
10.000, 250, 0.0989, None, None, None, None, None
10.000, 250, None, 1.1636, 0.4224, 0.6633, 0.5161, 0.8714
10.000, 250, None, None, None, None, None, None
10.000, 250, None, 1.1636, 0.4224, 0.6633, 0.5161, 0.8714

# Starting new run with hyperparams:
{
  "learning_rate": 1e-05,
  "batch_size": 2,
  "epochs": 10,
  "weight_decay": 0.05,
  "dropout_rate": 0.05,
  "gradient_accumulation_steps": 1,
  "warmup_ratio": 0.1,
  "lr_scheduler": "cosine",
  "fold": 3
}
epoch,step,train_loss,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.400, 10, 3.2397, None, None, None, None, None
0.800, 20, 2.8779, None, None, None, None, None
1.000, 25, None, 2.2396, 0.0377, 0.3981, 0.0688, 0.0677
1.200, 30, 2.4154, None, None, None, None, None
1.600, 40, 1.9333, None, None, None, None, None
2.000, 50, 1.4688, None, None, None, None, None
2.000, 50, None, 1.2156, 0.1159, 0.6056, 0.1945, 0.3203
2.400, 60, 1.0139, None, None, None, None, None
2.800, 70, 0.9467, None, None, None, None, None
3.000, 75, None, 0.6050, 0.1594, 0.7252, 0.2614, 0.5252
3.200, 80, 0.5849, None, None, None, None, None
3.600, 90, 0.4807, None, None, None, None, None
4.000, 100, 0.4523, None, None, None, None, None
4.000, 100, None, 0.4398, 0.3306, 0.7477, 0.4585, 0.7869
4.400, 110, 0.2947, None, None, None, None, None
4.800, 120, 0.2798, None, None, None, None, None
5.000, 125, None, 0.4530, 0.2461, 0.7570, 0.3714, 0.6040
5.200, 130, 0.3212, None, None, None, None, None
5.600, 140, 0.2367, None, None, None, None, None
6.000, 150, 0.1574, None, None, None, None, None
6.000, 150, None, 0.3749, 0.4078, 0.7402, 0.5259, 0.8475
6.400, 160, 0.1733, None, None, None, None, None
6.800, 170, 0.1356, None, None, None, None, None
7.000, 175, None, 0.3771, 0.3614, 0.6972, 0.4761, 0.8207
7.200, 180, 0.1051, None, None, None, None, None
7.600, 190, 0.0914, None, None, None, None, None
8.000, 200, 0.1062, None, None, None, None, None
8.000, 200, None, 0.3837, 0.4677, 0.7439, 0.5743, 0.8770
8.400, 210, 0.0902, None, None, None, None, None
8.800, 220, 0.0886, None, None, None, None, None
9.000, 225, None, 0.3882, 0.4645, 0.7327, 0.5685, 0.8706
9.200, 230, 0.0911, None, None, None, None, None
9.600, 240, 0.0640, None, None, None, None, None
10.000, 250, 0.1024, None, None, None, None, None
10.000, 250, None, 0.3886, 0.4782, 0.7364, 0.5798, 0.8808
10.000, 250, None, None, None, None, None, None
10.000, 250, None, 0.3886, 0.4782, 0.7364, 0.5798, 0.8808

# Starting new run with hyperparams:
{
  "learning_rate": 1e-05,
  "batch_size": 2,
  "epochs": 10,
  "weight_decay": 0.05,
  "dropout_rate": 0.05,
  "gradient_accumulation_steps": 1,
  "warmup_ratio": 0.1,
  "lr_scheduler": "cosine",
  "fold": 4
}
epoch,step,train_loss,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.400, 10, 3.2200, None, None, None, None, None
0.800, 20, 2.8992, None, None, None, None, None
1.000, 25, None, 2.4104, 0.0314, 0.3913, 0.0581, 0.0809
1.200, 30, 2.3201, None, None, None, None, None
1.600, 40, 1.8603, None, None, None, None, None
2.000, 50, 1.5058, None, None, None, None, None
2.000, 50, None, 1.4734, 0.1059, 0.5696, 0.1787, 0.4722
2.400, 60, 1.0043, None, None, None, None, None
2.800, 70, 0.7239, None, None, None, None, None
3.000, 75, None, 1.0191, 0.1516, 0.6478, 0.2457, 0.4795
3.200, 80, 0.5542, None, None, None, None, None
3.600, 90, 0.3976, None, None, None, None, None
4.000, 100, 0.5281, None, None, None, None, None
4.000, 100, None, 1.1294, 0.1951, 0.6196, 0.2967, 0.6897
4.400, 110, 0.2606, None, None, None, None, None
4.800, 120, 0.3672, None, None, None, None, None
5.000, 125, None, 0.9330, 0.2718, 0.6304, 0.3798, 0.8276
5.200, 130, 0.2347, None, None, None, None, None
5.600, 140, 0.1830, None, None, None, None, None
6.000, 150, 0.1813, None, None, None, None, None
6.000, 150, None, 0.9157, 0.3126, 0.6326, 0.4184, 0.8466
6.400, 160, 0.1480, None, None, None, None, None
6.800, 170, 0.1336, None, None, None, None, None
7.000, 175, None, 1.0916, 0.3424, 0.6304, 0.4438, 0.8401
7.200, 180, 0.1332, None, None, None, None, None
7.600, 190, 0.1077, None, None, None, None, None
8.000, 200, 0.0959, None, None, None, None, None
8.000, 200, None, 1.0425, 0.4072, 0.6630, 0.5045, 0.8783
8.400, 210, 0.0904, None, None, None, None, None
8.800, 220, 0.0916, None, None, None, None, None
9.000, 225, None, 1.0938, 0.4444, 0.6609, 0.5315, 0.9020
9.200, 230, 0.0656, None, None, None, None, None
9.600, 240, 0.0657, None, None, None, None, None
10.000, 250, 0.1047, None, None, None, None, None
10.000, 250, None, 1.0991, 0.4528, 0.6565, 0.5359, 0.9050
10.000, 250, None, None, None, None, None, None
10.000, 250, None, 1.0991, 0.4528, 0.6565, 0.5359, 0.9050

# Starting new run with hyperparams:
{
  "learning_rate": 1e-05,
  "batch_size": 2,
  "epochs": 10,
  "weight_decay": 0.05,
  "dropout_rate": 0.05,
  "gradient_accumulation_steps": 1,
  "warmup_ratio": 0.1,
  "lr_scheduler": "cosine",
  "fold": 5
}
epoch,step,train_loss,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.400, 10, 3.2209, None, None, None, None, None
0.800, 20, 2.9283, None, None, None, None, None
1.000, 25, None, 2.2132, 0.0364, 0.4600, 0.0675, 0.0734
1.200, 30, 2.4041, None, None, None, None, None
1.600, 40, 1.9090, None, None, None, None, None
2.000, 50, 1.4818, None, None, None, None, None
2.000, 50, None, 1.2143, 0.1229, 0.6711, 0.2078, 0.5127
2.400, 60, 1.0249, None, None, None, None, None
2.800, 70, 0.8384, None, None, None, None, None
3.000, 75, None, 0.7329, 0.1666, 0.7689, 0.2738, 0.6052
3.200, 80, 0.5856, None, None, None, None, None
3.600, 90, 0.4411, None, None, None, None, None
4.000, 100, 0.4465, None, None, None, None, None
4.000, 100, None, 0.6886, 0.2260, 0.6911, 0.3406, 0.7383
4.400, 110, 0.2661, None, None, None, None, None
4.800, 120, 0.3245, None, None, None, None, None
5.000, 125, None, 0.6643, 0.2651, 0.6844, 0.3821, 0.7203
5.200, 130, 0.2623, None, None, None, None, None
5.600, 140, 0.2162, None, None, None, None, None
6.000, 150, 0.1731, None, None, None, None, None
6.000, 150, None, 0.6910, 0.3768, 0.6800, 0.4849, 0.8625
6.400, 160, 0.1448, None, None, None, None, None
6.800, 170, 0.1387, None, None, None, None, None
7.000, 175, None, 0.7267, 0.4399, 0.7156, 0.5448, 0.8846
7.200, 180, 0.1419, None, None, None, None, None
7.600, 190, 0.0864, None, None, None, None, None
8.000, 200, 0.0752, None, None, None, None, None
8.000, 200, None, 0.7908, 0.5030, 0.7422, 0.5996, 0.9029
8.400, 210, 0.0652, None, None, None, None, None
8.800, 220, 0.0950, None, None, None, None, None
9.000, 225, None, 0.8010, 0.5008, 0.7378, 0.5966, 0.9002
9.200, 230, 0.0798, None, None, None, None, None
9.600, 240, 0.0651, None, None, None, None, None
10.000, 250, 0.0786, None, None, None, None, None
10.000, 250, None, 0.8103, 0.5107, 0.7400, 0.6044, 0.9039
10.000, 250, None, None, None, None, None, None
10.000, 250, None, 0.8103, 0.5107, 0.7400, 0.6044, 0.9039

# Starting new run with hyperparams:
{
  "learning_rate": 1e-05,
  "batch_size": 2,
  "epochs": 10,
  "weight_decay": 0.05,
  "dropout_rate": 0.05,
  "gradient_accumulation_steps": 1,
  "warmup_ratio": 0.1,
  "lr_scheduler": "linear",
  "fold": 1
}
