
# Starting new run with hyperparams:
{
  "learning_rate": 1e-05,
  "batch_size": 1,
  "epochs": 12,
  "weight_decay": 0.05,
  "dropout_rate": 0.05,
  "gradient_accumulation_steps": 1,
  "warmup_ratio": 0.05
}
epoch,step,train_loss,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
2.708, 130, 0.2159, None, None, None, None, None
2.917, 140, 0.2765, None, None, None, None, None
3.000, 144, None, 0.2789, 0.5602, 0.6118, 0.5849, 0.9337
3.125, 150, 0.1210, None, None, None, None, None
3.333, 160, 0.1517, None, None, None, None, None
3.542, 170, 0.1280, None, None, None, None, None
3.750, 180, 0.1840, None, None, None, None, None
3.958, 190, 0.1244, None, None, None, None, None
4.000, 192, None, 0.3036, 0.5640, 0.5702, 0.5671, 0.9293
4.167, 200, 0.1761, None, None, None, None, None
4.375, 210, 0.0474, None, None, None, None, None
4.583, 220, 0.0869, None, None, None, None, None
4.792, 230, 0.1306, None, None, None, None, None
5.000, 240, 0.1045, None, None, None, None, None
5.000, 240, None, 0.3307, 0.5717, 0.6820, 0.6220, 0.9306
5.208, 250, 0.0312, None, None, None, None, None
5.417, 260, 0.0892, None, None, None, None, None
5.625, 270, 0.0734, None, None, None, None, None
5.833, 280, 0.0945, None, None, None, None, None
6.000, 288, None, 0.3376, 0.5805, 0.6798, 0.6263, 0.9306
6.042, 290, 0.0468, None, None, None, None, None
6.250, 300, 0.0527, None, None, None, None, None
6.458, 310, 0.0348, None, None, None, None, None
6.667, 320, 0.0480, None, None, None, None, None
6.875, 330, 0.0456, None, None, None, None, None
7.000, 336, None, 0.4450, 0.6395, 0.6535, 0.6464, 0.9329
7.083, 340, 0.0918, None, None, None, None, None
7.292, 350, 0.0574, None, None, None, None, None
7.500, 360, 0.0171, None, None, None, None, None
7.708, 370, 0.0373, None, None, None, None, None
7.917, 380, 0.0487, None, None, None, None, None
8.000, 384, None, 0.3771, 0.6000, 0.6711, 0.6335, 0.9263
8.125, 390, 0.0269, None, None, None, None, None
8.333, 400, 0.0128, None, None, None, None, None
8.542, 410, 0.0438, None, None, None, None, None
8.750, 420, 0.0378, None, None, None, None, None
8.958, 430, 0.0327, None, None, None, None, None
9.000, 432, None, 0.4778, 0.6139, 0.6382, 0.6258, 0.9330
9.167, 440, 0.0186, None, None, None, None, None
9.375, 450, 0.0361, None, None, None, None, None
9.583, 460, 0.0268, None, None, None, None, None
9.792, 470, 0.0245, None, None, None, None, None
10.000, 480, 0.0205, None, None, None, None, None
10.000, 480, None, 0.4611, 0.6224, 0.6469, 0.6344, 0.9309
10.208, 490, 0.0194, None, None, None, None, None
10.417, 500, 0.0174, None, None, None, None, None
10.625, 510, 0.0329, None, None, None, None, None
10.833, 520, 0.0052, None, None, None, None, None
11.000, 528, None, 0.4115, 0.6000, 0.6776, 0.6365, 0.9324
11.042, 530, 0.0192, None, None, None, None, None
11.250, 540, 0.0165, None, None, None, None, None
11.458, 550, 0.0102, None, None, None, None, None
11.667, 560, 0.0244, None, None, None, None, None
11.875, 570, 0.0266, None, None, None, None, None
12.000, 576, None, 0.4261, 0.6096, 0.6711, 0.6388, 0.9329
12.000, 576, None, None, None, None, None, None
12.000, 576, None, 0.2789, 0.5602, 0.6118, 0.5849, 0.9337

# Starting new run with hyperparams:
{
  "learning_rate": 3e-05,
  "batch_size": 1,
  "epochs": 12,
  "weight_decay": 0.05,
  "dropout_rate": 0.05,
  "gradient_accumulation_steps": 1,
  "warmup_ratio": 0.1
}
epoch,step,train_loss,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.208, 10, 2.9450, None, None, None, None, None
0.417, 20, 0.8991, None, None, None, None, None
0.625, 30, 0.4642, None, None, None, None, None
0.833, 40, 0.4850, None, None, None, None, None
1.000, 48, None, 0.4846, 0.2619, 0.2654, 0.2636, 0.8911
1.042, 50, 0.3537, None, None, None, None, None
1.250, 60, 0.3201, None, None, None, None, None
1.458, 70, 0.3327, None, None, None, None, None
1.667, 80, 0.3463, None, None, None, None, None
1.875, 90, 0.2631, None, None, None, None, None
2.000, 96, None, 0.3149, 0.4979, 0.5132, 0.5054, 0.9237
2.083, 100, 0.3171, None, None, None, None, None
2.292, 110, 0.2100, None, None, None, None, None
2.500, 120, 0.2285, None, None, None, None, None
2.708, 130, 0.2049, None, None, None, None, None
2.917, 140, 0.2689, None, None, None, None, None
3.000, 144, None, 0.3230, 0.5620, 0.5768, 0.5693, 0.9296
3.125, 150, 0.1269, None, None, None, None, None
3.333, 160, 0.1713, None, None, None, None, None
3.542, 170, 0.1386, None, None, None, None, None
3.750, 180, 0.1748, None, None, None, None, None
3.958, 190, 0.1272, None, None, None, None, None
4.000, 192, None, 0.2801, 0.5944, 0.6491, 0.6205, 0.9369
4.167, 200, 0.1504, None, None, None, None, None
4.375, 210, 0.0529, None, None, None, None, None
4.583, 220, 0.0877, None, None, None, None, None
4.792, 230, 0.1185, None, None, None, None, None
5.000, 240, 0.1048, None, None, None, None, None
5.000, 240, None, 0.2873, 0.5693, 0.6754, 0.6179, 0.9304
5.208, 250, 0.0357, None, None, None, None, None
5.417, 260, 0.0989, None, None, None, None, None
5.625, 270, 0.0549, None, None, None, None, None
5.833, 280, 0.0932, None, None, None, None, None
6.000, 288, None, 0.3778, 0.5984, 0.6667, 0.6307, 0.9316
6.042, 290, 0.0478, None, None, None, None, None
6.250, 300, 0.0539, None, None, None, None, None
6.458, 310, 0.0401, None, None, None, None, None
6.667, 320, 0.0439, None, None, None, None, None
6.875, 330, 0.0443, None, None, None, None, None
7.000, 336, None, 0.3519, 0.6132, 0.6711, 0.6408, 0.9335
7.083, 340, 0.0908, None, None, None, None, None
7.292, 350, 0.0518, None, None, None, None, None
7.500, 360, 0.0207, None, None, None, None, None
7.708, 370, 0.0417, None, None, None, None, None
7.917, 380, 0.0393, None, None, None, None, None
8.000, 384, None, 0.3964, 0.6181, 0.6886, 0.6515, 0.9351
8.125, 390, 0.0214, None, None, None, None, None
8.333, 400, 0.0093, None, None, None, None, None
8.542, 410, 0.0526, None, None, None, None, None
8.750, 420, 0.0408, None, None, None, None, None
8.958, 430, 0.0312, None, None, None, None, None
9.000, 432, None, 0.4163, 0.6250, 0.6798, 0.6513, 0.9357
9.167, 440, 0.0163, None, None, None, None, None
9.375, 450, 0.0328, None, None, None, None, None
9.583, 460, 0.0238, None, None, None, None, None
9.792, 470, 0.0239, None, None, None, None, None
10.000, 480, 0.0249, None, None, None, None, None
10.000, 480, None, 0.4206, 0.6371, 0.6623, 0.6495, 0.9345
10.208, 490, 0.0178, None, None, None, None, None
10.417, 500, 0.0149, None, None, None, None, None
10.625, 510, 0.0343, None, None, None, None, None
10.833, 520, 0.0049, None, None, None, None, None
11.000, 528, None, 0.4046, 0.6355, 0.6996, 0.6660, 0.9367
11.042, 530, 0.0229, None, None, None, None, None
11.250, 540, 0.0190, None, None, None, None, None
11.458, 550, 0.0090, None, None, None, None, None
11.667, 560, 0.0214, None, None, None, None, None
11.875, 570, 0.0271, None, None, None, None, None
12.000, 576, None, 0.4151, 0.6320, 0.6930, 0.6611, 0.9367
12.000, 576, None, None, None, None, None, None
12.000, 576, None, 0.2801, 0.5944, 0.6491, 0.6205, 0.9369

# Starting new run with hyperparams:
{
  "learning_rate": 3e-05,
  "batch_size": 2,
  "epochs": 12,
  "weight_decay": 0.05,
  "dropout_rate": 0.05,
  "gradient_accumulation_steps": 1,
  "warmup_ratio": 0.05
}
epoch,step,train_loss,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.417, 10, 2.0701, None, None, None, None, None
0.833, 20, 0.4677, None, None, None, None, None
1.000, 24, None, 0.4426, 0.2340, 0.2171, 0.2253, 0.8855
1.250, 30, 0.3518, None, None, None, None, None
1.667, 40, 0.3612, None, None, None, None, None
2.000, 48, None, 0.3441, 0.4186, 0.4846, 0.4492, 0.9039
2.083, 50, 0.3184, None, None, None, None, None
2.500, 60, 0.2443, None, None, None, None, None
2.917, 70, 0.2683, None, None, None, None, None
3.000, 72, None, 0.2627, 0.5802, 0.6425, 0.6098, 0.9357
3.333, 80, 0.1676, None, None, None, None, None
3.750, 90, 0.1669, None, None, None, None, None
4.000, 96, None, 0.3042, 0.5277, 0.5636, 0.5451, 0.9274
4.167, 100, 0.1618, None, None, None, None, None
4.583, 110, 0.0957, None, None, None, None, None
5.000, 120, 0.1404, None, None, None, None, None
5.000, 120, None, 0.2709, 0.5913, 0.6535, 0.6208, 0.9361
5.417, 130, 0.0779, None, None, None, None, None
5.833, 140, 0.0943, None, None, None, None, None
6.000, 144, None, 0.2767, 0.5657, 0.6798, 0.6175, 0.9304
6.250, 150, 0.0650, None, None, None, None, None
6.667, 160, 0.0506, None, None, None, None, None
7.000, 168, None, 0.3240, 0.6117, 0.6908, 0.6488, 0.9351
7.083, 170, 0.0726, None, None, None, None, None
7.500, 180, 0.0466, None, None, None, None, None
7.917, 190, 0.0483, None, None, None, None, None
8.000, 192, None, 0.3230, 0.6100, 0.6930, 0.6489, 0.9346
8.333, 200, 0.0276, None, None, None, None, None
8.750, 210, 0.0380, None, None, None, None, None
9.000, 216, None, 0.3726, 0.6193, 0.6601, 0.6391, 0.9337
9.167, 220, 0.0333, None, None, None, None, None
9.583, 230, 0.0328, None, None, None, None, None
10.000, 240, 0.0289, None, None, None, None, None
10.000, 240, None, 0.3743, 0.6273, 0.6645, 0.6454, 0.9345
10.417, 250, 0.0224, None, None, None, None, None
10.833, 260, 0.0230, None, None, None, None, None
11.000, 264, None, 0.3525, 0.6520, 0.7149, 0.6820, 0.9375
11.250, 270, 0.0227, None, None, None, None, None
11.667, 280, 0.0230, None, None, None, None, None
12.000, 288, None, 0.3549, 0.6465, 0.7018, 0.6730, 0.9373
12.000, 288, None, None, None, None, None, None
12.000, 288, None, 0.2627, 0.5802, 0.6425, 0.6098, 0.9357

# Starting new run with hyperparams:
{
  "learning_rate": 3e-05,
  "batch_size": 2,
  "epochs": 12,
  "weight_decay": 0.05,
  "dropout_rate": 0.05,
  "gradient_accumulation_steps": 1,
  "warmup_ratio": 0.1
}
epoch,step,train_loss,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.417, 10, 2.4342, None, None, None, None, None
0.833, 20, 0.5302, None, None, None, None, None
1.000, 24, None, 0.5234, 0.1902, 0.1864, 0.1883, 0.8745
1.250, 30, 0.4160, None, None, None, None, None
1.667, 40, 0.4259, None, None, None, None, None
2.000, 48, None, 0.3661, 0.3834, 0.3750, 0.3792, 0.9060
2.083, 50, 0.3515, None, None, None, None, None
2.500, 60, 0.2794, None, None, None, None, None
2.917, 70, 0.2993, None, None, None, None, None
3.000, 72, None, 0.2942, 0.4499, 0.5219, 0.4832, 0.9259
3.333, 80, 0.1992, None, None, None, None, None
3.750, 90, 0.1957, None, None, None, None, None
4.000, 96, None, 0.3015, 0.5269, 0.5373, 0.5320, 0.9282
4.167, 100, 0.1803, None, None, None, None, None
4.583, 110, 0.1139, None, None, None, None, None
5.000, 120, 0.1563, None, None, None, None, None
5.000, 120, None, 0.2859, 0.5536, 0.6228, 0.5862, 0.9349
5.417, 130, 0.0905, None, None, None, None, None
5.833, 140, 0.1000, None, None, None, None, None
6.000, 144, None, 0.2695, 0.5904, 0.6732, 0.6291, 0.9361
6.250, 150, 0.0616, None, None, None, None, None
6.667, 160, 0.0552, None, None, None, None, None
7.000, 168, None, 0.3497, 0.5874, 0.6557, 0.6197, 0.9317
7.083, 170, 0.0765, None, None, None, None, None
7.500, 180, 0.0496, None, None, None, None, None
7.917, 190, 0.0498, None, None, None, None, None
8.000, 192, None, 0.3367, 0.5946, 0.6754, 0.6324, 0.9316
8.333, 200, 0.0302, None, None, None, None, None
8.750, 210, 0.0449, None, None, None, None, None
9.000, 216, None, 0.3816, 0.6226, 0.6404, 0.6314, 0.9329
9.167, 220, 0.0328, None, None, None, None, None
9.583, 230, 0.0356, None, None, None, None, None
10.000, 240, 0.0314, None, None, None, None, None
10.000, 240, None, 0.4044, 0.6000, 0.6316, 0.6154, 0.9312
10.417, 250, 0.0233, None, None, None, None, None
10.833, 260, 0.0237, None, None, None, None, None
11.000, 264, None, 0.3605, 0.6067, 0.6798, 0.6412, 0.9338
11.250, 270, 0.0248, None, None, None, None, None
11.667, 280, 0.0216, None, None, None, None, None
12.000, 288, None, 0.3774, 0.6108, 0.6711, 0.6395, 0.9346
12.000, 288, None, None, None, None, None, None
12.000, 288, None, 0.2695, 0.5904, 0.6732, 0.6291, 0.9361

# Starting new run with hyperparams:
{
  "learning_rate": 3e-05,
  "batch_size": 1,
  "epochs": 10,
  "weight_decay": 0.1,
  "dropout_rate": 0.05,
  "gradient_accumulation_steps": 1,
  "warmup_ratio": 0.1,
  "lr_scheduler": "cosine"
}
epoch,step,train_loss,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.208, 10, 2.3635, None, None, None, None, None
0.417, 20, 0.6032, None, None, None, None, None
0.625, 30, 0.5437, None, None, None, None, None
0.833, 40, 0.5064, None, None, None, None, None
1.000, 48, None, 0.3509, 0.2401, 0.3142, 0.2722, 0.9175
1.042, 50, 0.4863, None, None, None, None, None
1.250, 60, 0.3730, None, None, None, None, None
1.458, 70, 0.2769, None, None, None, None, None
1.667, 80, 0.2560, None, None, None, None, None
1.875, 90, 0.2937, None, None, None, None, None
2.000, 96, None, 0.2248, 0.4737, 0.4672, 0.4704, 0.9421
2.083, 100, 0.2595, None, None, None, None, None
2.292, 110, 0.1778, None, None, None, None, None
2.500, 120, 0.1548, None, None, None, None, None
2.708, 130, 0.1864, None, None, None, None, None
2.917, 140, 0.1967, None, None, None, None, None
3.000, 144, None, 0.2210, 0.5788, 0.5820, 0.5804, 0.9485
3.125, 150, 0.0928, None, None, None, None, None
3.333, 160, 0.1425, None, None, None, None, None
3.542, 170, 0.0916, None, None, None, None, None
3.750, 180, 0.1139, None, None, None, None, None
3.958, 190, 0.1096, None, None, None, None, None
4.000, 192, None, 0.2552, 0.5965, 0.5656, 0.5806, 0.9463
4.167, 200, 0.0502, None, None, None, None, None
4.375, 210, 0.1041, None, None, None, None, None
4.583, 220, 0.0485, None, None, None, None, None
4.792, 230, 0.0636, None, None, None, None, None
5.000, 240, 0.0554, None, None, None, None, None
5.000, 240, None, 0.2624, 0.5867, 0.5546, 0.5702, 0.9467
5.208, 250, 0.0426, None, None, None, None, None
5.417, 260, 0.0543, None, None, None, None, None
5.625, 270, 0.0532, None, None, None, None, None
5.833, 280, 0.0402, None, None, None, None, None
6.000, 288, None, 0.2924, 0.6022, 0.6038, 0.6030, 0.9477
6.042, 290, 0.0472, None, None, None, None, None
6.250, 300, 0.0164, None, None, None, None, None
6.458, 310, 0.0362, None, None, None, None, None
6.667, 320, 0.0411, None, None, None, None, None
6.875, 330, 0.0276, None, None, None, None, None
7.000, 336, None, 0.2923, 0.6364, 0.6694, 0.6525, 0.9524
7.083, 340, 0.0237, None, None, None, None, None
7.292, 350, 0.0312, None, None, None, None, None
7.500, 360, 0.0101, None, None, None, None, None
7.708, 370, 0.0218, None, None, None, None, None
7.917, 380, 0.0174, None, None, None, None, None
8.000, 384, None, 0.3137, 0.6453, 0.6311, 0.6381, 0.9511
8.125, 390, 0.0304, None, None, None, None, None
8.333, 400, 0.0110, None, None, None, None, None
8.542, 410, 0.0115, None, None, None, None, None
8.750, 420, 0.0211, None, None, None, None, None
8.958, 430, 0.0295, None, None, None, None, None
9.000, 432, None, 0.3088, 0.6411, 0.6393, 0.6402, 0.9514
9.167, 440, 0.0084, None, None, None, None, None
9.375, 450, 0.0143, None, None, None, None, None
9.583, 460, 0.0165, None, None, None, None, None
9.792, 470, 0.0243, None, None, None, None, None
10.000, 480, 0.0108, None, None, None, None, None
10.000, 480, None, 0.3121, 0.6511, 0.6475, 0.6493, 0.9523
10.000, 480, None, None, None, None, None, None
10.000, 480, None, 0.2210, 0.5788, 0.5820, 0.5804, 0.9485

# Starting new run with hyperparams:
{
  "learning_rate": 3e-05,
  "batch_size": 1,
  "epochs": 10,
  "weight_decay": 0.1,
  "dropout_rate": 0.05,
  "gradient_accumulation_steps": 1,
  "warmup_ratio": 0.1,
  "lr_scheduler": "linear"
}
epoch,step,train_loss,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.208, 10, 2.5359, None, None, None, None, None
0.417, 20, 0.6159, None, None, None, None, None
0.625, 30, 0.5104, None, None, None, None, None
0.833, 40, 0.4806, None, None, None, None, None
1.000, 48, None, 0.3642, 0.3139, 0.3825, 0.3448, 0.9231
1.042, 50, 0.4664, None, None, None, None, None
1.250, 60, 0.3377, None, None, None, None, None
1.458, 70, 0.2734, None, None, None, None, None
1.667, 80, 0.2456, None, None, None, None, None
1.875, 90, 0.2815, None, None, None, None, None
2.000, 96, None, 0.2290, 0.4945, 0.4945, 0.4945, 0.9434
2.083, 100, 0.2540, None, None, None, None, None
2.292, 110, 0.1842, None, None, None, None, None
2.500, 120, 0.1562, None, None, None, None, None
2.708, 130, 0.2201, None, None, None, None, None
2.917, 140, 0.2052, None, None, None, None, None
3.000, 144, None, 0.2281, 0.6364, 0.6885, 0.6614, 0.9539
3.125, 150, 0.1021, None, None, None, None, None
3.333, 160, 0.1385, None, None, None, None, None
3.542, 170, 0.0968, None, None, None, None, None
3.750, 180, 0.1307, None, None, None, None, None
3.958, 190, 0.1326, None, None, None, None, None
4.000, 192, None, 0.2694, 0.6080, 0.5847, 0.5961, 0.9473
4.167, 200, 0.0523, None, None, None, None, None
4.375, 210, 0.0956, None, None, None, None, None
4.583, 220, 0.0501, None, None, None, None, None
4.792, 230, 0.0698, None, None, None, None, None
5.000, 240, 0.0634, None, None, None, None, None
5.000, 240, None, 0.2921, 0.6458, 0.5929, 0.6182, 0.9493
5.208, 250, 0.0349, None, None, None, None, None
5.417, 260, 0.0505, None, None, None, None, None
5.625, 270, 0.0549, None, None, None, None, None
5.833, 280, 0.0510, None, None, None, None, None
6.000, 288, None, 0.3010, 0.6156, 0.6475, 0.6312, 0.9503
6.042, 290, 0.0482, None, None, None, None, None
6.250, 300, 0.0167, None, None, None, None, None
6.458, 310, 0.0392, None, None, None, None, None
6.667, 320, 0.0429, None, None, None, None, None
6.875, 330, 0.0245, None, None, None, None, None
7.000, 336, None, 0.3120, 0.6308, 0.6721, 0.6508, 0.9523
7.083, 340, 0.0279, None, None, None, None, None
7.292, 350, 0.0411, None, None, None, None, None
7.500, 360, 0.0102, None, None, None, None, None
7.708, 370, 0.0226, None, None, None, None, None
7.917, 380, 0.0194, None, None, None, None, None
8.000, 384, None, 0.3322, 0.6523, 0.6612, 0.6567, 0.9528
8.125, 390, 0.0342, None, None, None, None, None
8.333, 400, 0.0151, None, None, None, None, None
8.542, 410, 0.0152, None, None, None, None, None
8.750, 420, 0.0242, None, None, None, None, None
8.958, 430, 0.0316, None, None, None, None, None
9.000, 432, None, 0.3248, 0.6585, 0.6639, 0.6612, 0.9533
9.167, 440, 0.0096, None, None, None, None, None
9.375, 450, 0.0146, None, None, None, None, None
9.583, 460, 0.0172, None, None, None, None, None
9.792, 470, 0.0243, None, None, None, None, None
10.000, 480, 0.0138, None, None, None, None, None
10.000, 480, None, 0.3289, 0.6516, 0.6694, 0.6604, 0.9533
10.000, 480, None, None, None, None, None, None
10.000, 480, None, 0.2281, 0.6364, 0.6885, 0.6614, 0.9539

# Starting new run with hyperparams:
{
  "learning_rate": 3e-05,
  "batch_size": 1,
  "epochs": 10,
  "weight_decay": 0.1,
  "dropout_rate": 0.05,
  "gradient_accumulation_steps": 1,
  "warmup_ratio": 0.2,
  "lr_scheduler": "cosine"
}
epoch,step,train_loss,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.208, 10, 2.7913, None, None, None, None, None
0.417, 20, 0.9472, None, None, None, None, None
0.625, 30, 0.5892, None, None, None, None, None
0.833, 40, 0.5634, None, None, None, None, None
1.000, 48, None, 0.3684, 0.1093, 0.0738, 0.0881, 0.9072
1.042, 50, 0.5562, None, None, None, None, None
1.250, 60, 0.4068, None, None, None, None, None
1.458, 70, 0.3167, None, None, None, None, None
1.667, 80, 0.2941, None, None, None, None, None
1.875, 90, 0.3585, None, None, None, None, None
2.000, 96, None, 0.2644, 0.4488, 0.3470, 0.3914, 0.9337
2.083, 100, 0.3052, None, None, None, None, None
2.292, 110, 0.2248, None, None, None, None, None
2.500, 120, 0.2172, None, None, None, None, None
2.708, 130, 0.2262, None, None, None, None, None
2.917, 140, 0.2297, None, None, None, None, None
3.000, 144, None, 0.2370, 0.5521, 0.5792, 0.5653, 0.9470
3.125, 150, 0.1299, None, None, None, None, None
3.333, 160, 0.1603, None, None, None, None, None
3.542, 170, 0.1136, None, None, None, None, None
3.750, 180, 0.1511, None, None, None, None, None
3.958, 190, 0.1500, None, None, None, None, None
4.000, 192, None, 0.2410, 0.5393, 0.5437, 0.5415, 0.9424
4.167, 200, 0.0528, None, None, None, None, None
4.375, 210, 0.1326, None, None, None, None, None
4.583, 220, 0.0572, None, None, None, None, None
4.792, 230, 0.0837, None, None, None, None, None
5.000, 240, 0.0992, None, None, None, None, None
5.000, 240, None, 0.2838, 0.6178, 0.5874, 0.6022, 0.9462
5.208, 250, 0.0514, None, None, None, None, None
5.417, 260, 0.0592, None, None, None, None, None
5.625, 270, 0.0614, None, None, None, None, None
5.833, 280, 0.0479, None, None, None, None, None
6.000, 288, None, 0.2745, 0.6215, 0.6148, 0.6181, 0.9483
6.042, 290, 0.0626, None, None, None, None, None
6.250, 300, 0.0233, None, None, None, None, None
6.458, 310, 0.0444, None, None, None, None, None
6.667, 320, 0.0569, None, None, None, None, None
6.875, 330, 0.0248, None, None, None, None, None
7.000, 336, None, 0.3096, 0.6382, 0.6749, 0.6560, 0.9519
7.083, 340, 0.0251, None, None, None, None, None
7.292, 350, 0.0385, None, None, None, None, None
7.500, 360, 0.0116, None, None, None, None, None
7.708, 370, 0.0188, None, None, None, None, None
7.917, 380, 0.0167, None, None, None, None, None
8.000, 384, None, 0.3152, 0.6630, 0.6667, 0.6649, 0.9531
8.125, 390, 0.0321, None, None, None, None, None
8.333, 400, 0.0137, None, None, None, None, None
8.542, 410, 0.0110, None, None, None, None, None
8.750, 420, 0.0262, None, None, None, None, None
8.958, 430, 0.0272, None, None, None, None, None
9.000, 432, None, 0.3169, 0.6516, 0.6694, 0.6604, 0.9521
9.167, 440, 0.0096, None, None, None, None, None
9.375, 450, 0.0133, None, None, None, None, None
9.583, 460, 0.0168, None, None, None, None, None
9.792, 470, 0.0215, None, None, None, None, None
10.000, 480, 0.0164, None, None, None, None, None
10.000, 480, None, 0.3172, 0.6560, 0.6721, 0.6640, 0.9523
10.000, 480, None, None, None, None, None, None
10.000, 480, None, 0.2370, 0.5521, 0.5792, 0.5653, 0.9470

# Starting new run with hyperparams:
{
  "learning_rate": 3e-05,
  "batch_size": 1,
  "epochs": 10,
  "weight_decay": 0.1,
  "dropout_rate": 0.05,
  "gradient_accumulation_steps": 1,
  "warmup_ratio": 0.2,
  "lr_scheduler": "linear"
}
epoch,step,train_loss,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.208, 10, 2.7913, None, None, None, None, None
0.417, 20, 0.9554, None, None, None, None, None
0.625, 30, 0.6111, None, None, None, None, None
0.833, 40, 0.5691, None, None, None, None, None
1.000, 48, None, 0.3944, 0.1104, 0.0929, 0.1009, 0.9068
1.042, 50, 0.5542, None, None, None, None, None
1.250, 60, 0.4287, None, None, None, None, None
1.458, 70, 0.3463, None, None, None, None, None
1.667, 80, 0.2900, None, None, None, None, None
1.875, 90, 0.3551, None, None, None, None, None
2.000, 96, None, 0.2859, 0.3261, 0.2869, 0.3052, 0.9284
2.083, 100, 0.3176, None, None, None, None, None
2.292, 110, 0.2317, None, None, None, None, None
2.500, 120, 0.2960, None, None, None, None, None
2.708, 130, 0.2394, None, None, None, None, None
2.917, 140, 0.2169, None, None, None, None, None
3.000, 144, None, 0.2633, 0.5110, 0.5710, 0.5394, 0.9440
3.125, 150, 0.1509, None, None, None, None, None
3.333, 160, 0.1765, None, None, None, None, None
3.542, 170, 0.1287, None, None, None, None, None
3.750, 180, 0.1903, None, None, None, None, None
3.958, 190, 0.1824, None, None, None, None, None
4.000, 192, None, 0.2348, 0.5722, 0.6175, 0.5940, 0.9477
4.167, 200, 0.0765, None, None, None, None, None
4.375, 210, 0.1531, None, None, None, None, None
4.583, 220, 0.0710, None, None, None, None, None
4.792, 230, 0.1207, None, None, None, None, None
5.000, 240, 0.1102, None, None, None, None, None
5.000, 240, None, 0.2740, 0.6469, 0.5956, 0.6202, 0.9498
5.208, 250, 0.0712, None, None, None, None, None
5.417, 260, 0.0938, None, None, None, None, None
5.625, 270, 0.0798, None, None, None, None, None
5.833, 280, 0.0672, None, None, None, None, None
6.000, 288, None, 0.2509, 0.6317, 0.6421, 0.6369, 0.9500
6.042, 290, 0.0766, None, None, None, None, None
6.250, 300, 0.0379, None, None, None, None, None
6.458, 310, 0.0576, None, None, None, None, None
6.667, 320, 0.0772, None, None, None, None, None
6.875, 330, 0.0334, None, None, None, None, None
7.000, 336, None, 0.2790, 0.6146, 0.6667, 0.6396, 0.9506
7.083, 340, 0.0366, None, None, None, None, None
7.292, 350, 0.0572, None, None, None, None, None
7.500, 360, 0.0380, None, None, None, None, None
7.708, 370, 0.0342, None, None, None, None, None
7.917, 380, 0.0301, None, None, None, None, None
8.000, 384, None, 0.2879, 0.6459, 0.6230, 0.6342, 0.9491
8.125, 390, 0.0407, None, None, None, None, None
8.333, 400, 0.0246, None, None, None, None, None
8.542, 410, 0.0155, None, None, None, None, None
8.750, 420, 0.0290, None, None, None, None, None
8.958, 430, 0.0409, None, None, None, None, None
9.000, 432, None, 0.2978, 0.6551, 0.6694, 0.6622, 0.9518
9.167, 440, 0.0168, None, None, None, None, None
9.375, 450, 0.0149, None, None, None, None, None
9.583, 460, 0.0249, None, None, None, None, None
9.792, 470, 0.0232, None, None, None, None, None
10.000, 480, 0.0232, None, None, None, None, None
10.000, 480, None, 0.2981, 0.6531, 0.6585, 0.6558, 0.9513
10.000, 480, None, None, None, None, None, None
10.000, 480, None, 0.2348, 0.5722, 0.6175, 0.5940, 0.9477

# Starting new run with hyperparams:
{
  "learning_rate": 3e-05,
  "batch_size": 1,
  "epochs": 10,
  "weight_decay": 0.1,
  "dropout_rate": 0.1,
  "gradient_accumulation_steps": 1,
  "warmup_ratio": 0.1,
  "lr_scheduler": "cosine"
}
epoch,step,train_loss,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.208, 10, 2.5311, None, None, None, None, None
0.417, 20, 0.6280, None, None, None, None, None
0.625, 30, 0.5319, None, None, None, None, None
0.833, 40, 0.4932, None, None, None, None, None
1.000, 48, None, 0.3686, 0.2550, 0.2787, 0.2663, 0.9198
1.042, 50, 0.4845, None, None, None, None, None
1.250, 60, 0.3441, None, None, None, None, None
1.458, 70, 0.2782, None, None, None, None, None
1.667, 80, 0.2481, None, None, None, None, None
1.875, 90, 0.2847, None, None, None, None, None
2.000, 96, None, 0.2472, 0.4692, 0.4781, 0.4736, 0.9406
2.083, 100, 0.2425, None, None, None, None, None
2.292, 110, 0.1738, None, None, None, None, None
2.500, 120, 0.1677, None, None, None, None, None
2.708, 130, 0.1793, None, None, None, None, None
2.917, 140, 0.1998, None, None, None, None, None
3.000, 144, None, 0.2318, 0.5764, 0.6284, 0.6013, 0.9495
3.125, 150, 0.0982, None, None, None, None, None
3.333, 160, 0.1378, None, None, None, None, None
3.542, 170, 0.0862, None, None, None, None, None
3.750, 180, 0.1455, None, None, None, None, None
3.958, 190, 0.1170, None, None, None, None, None
4.000, 192, None, 0.2688, 0.6369, 0.6038, 0.6199, 0.9481
